2.871525106386536505e-02	2.026154680180001014e-02	1.543085542325522801e-02	7.858295065147721803e-03	7.807377987524679111e-03	2.944376278370174852e-03	2.827786357553443118e-03	2.441059066287837396e-03	4.362003575235288803e-03	6.424895803316544272e-03	7.123459706102385283e-03	1.329950946433823122e-03	5.930775408234347694e-04	3.072760821175727144e-03	2.185982011914311060e-03	1.686981042819091746e-03	1.503573501692782389e-03	6.449017811919822204e-04	3.032746940580837835e-03	4.257544497476832448e-04	5.003993168283840621e-04	1.337639167987602186e-03	6.883009164685404682e-04	1.338465136580820275e-03	4.808002149541173087e-04	8.749771016510053028e-04	8.978321515131671305e-04	2.847623076553081663e-03	2.622236858603483028e-03	3.938744941988547160e-03	1.496324047764753572e-03	7.364630161093582315e-04	1.468751136330928879e-03	5.585229985910026293e-04	1.768864662025958342e-03	6.326023067872615143e-04	8.990369799923134033e-04	4.223062516580802848e-04	1.402168097096466795e-03	5.914730419983969681e-04	4.813403338540676781e-04	9.210158249208614005e-04	4.943006661970639117e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.999556612496830629e-04	0.000000000000000000e+00	nan	nan	0.000000000000000000e+00	7.687604490117820252e-04	0.000000000000000000e+00	0.000000000000000000e+00	5.905233233876565216e-04	nan	9.736327528603668131e-04	0.000000000000000000e+00	0.000000000000000000e+00	5.886411101047823785e-04	6.368261992500874082e-04	0.000000000000000000e+00	4.484581630672327800e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.328634207103881869e-04	0.000000000000000000e+00	0.000000000000000000e+00	8.689400375154177590e-04	4.602204028900928781e-04	1.810633774556199421e-03	8.826234141001595675e-04	5.187757521353252325e-04	0.000000000000000000e+00	1.159583087009603353e-03	0.000000000000000000e+00	9.638132975932419289e-04	0.000000000000000000e+00	9.497717968233018639e-04	0.000000000000000000e+00	9.794301767809742917e-04	1.206112312714110969e-03	5.975275023239457178e-04	4.272772742182792097e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.209634683040286670e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.404609220000809259e-03	0.000000000000000000e+00	3.950520499991562484e-04	5.002202857393692366e-04	0.000000000000000000e+00	0.000000000000000000e+00	8.486718636453681724e-04	0.000000000000000000e+00	4.427684023365794307e-04	0.000000000000000000e+00
2.026154680180001014e-02	3.468072575758704423e-02	2.487534076772905320e-02	1.625565351006989442e-02	1.148187277792763437e-02	1.998521076973451549e-03	5.630194977538204720e-03	2.209186839762576453e-03	0.000000000000000000e+00	4.920050732427892239e-03	2.578725546405069655e-03	1.203621071266998367e-03	1.073484141568403901e-03	3.972691819142347685e-04	4.945847848760509318e-04	2.671790555107980258e-03	2.267919171115320015e-03	1.167287221865837043e-03	1.372335623088807464e-03	1.155938183155005503e-03	4.528672004010811185e-04	1.210579001172240945e-03	6.229203330057890738e-04	1.211326512353512680e-03	1.305389355916233233e-03	3.167457805108391238e-03	8.125485371621592222e-04	2.577131996601795313e-03	2.373154848553792485e-03	2.673457479335472533e-03	4.062571987701803222e-03	2.666030372849327590e-03	1.993855285650437872e-03	1.516409424785072381e-03	1.600843087591245469e-03	1.717537330732999031e-03	8.136389209455998283e-04	3.821920683514032618e-04	1.268978432361779658e-03	2.676449903451701053e-03	0.000000000000000000e+00	4.167650155885902993e-04	1.342043551992851830e-03	0.000000000000000000e+00	1.015545631325449460e-03	0.000000000000000000e+00	1.085893572413645231e-03	5.440326455821115981e-04	nan	nan	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.568700719580381604e-04	0.000000000000000000e+00	nan	8.811489627950296836e-04	0.000000000000000000e+00	8.152705069451631403e-04	0.000000000000000000e+00	5.763351153721827042e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.205658882586583104e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.864008380350698659e-04	8.330096321685142658e-04	1.092429746749801981e-03	3.993922264776667399e-04	0.000000000000000000e+00	0.000000000000000000e+00	3.498120591470101157e-04	0.000000000000000000e+00	8.722622415971037100e-04	1.049238671009460966e-03	4.297772600624737279e-04	1.006376624540574870e-03	4.431978494279754325e-04	1.091545667748062545e-03	1.622308013059700713e-03	3.866909015717131452e-04	0.000000000000000000e+00	0.000000000000000000e+00	5.473667269257858183e-04	0.000000000000000000e+00	5.661926310841188578e-04	0.000000000000000000e+00	0.000000000000000000e+00	3.575266989366875981e-04	9.054103503674782415e-04	0.000000000000000000e+00	1.399190598175315513e-03	1.920144762508023883e-03	0.000000000000000000e+00	4.007105526504836212e-04	1.489974361058425158e-03
1.543085542325522801e-02	2.487534076772905320e-02	4.491043848130422955e-02	2.836285142537730078e-02	1.257007847433764917e-02	8.022420494652413372e-03	3.922419582082354444e-03	4.232488186851172084e-03	5.942485533656912018e-03	3.917347884744541361e-03	1.882084517571270795e-03	1.317695432776190556e-03	1.762836972868895950e-03	1.739683025123768849e-03	1.082919080945864056e-03	0.000000000000000000e+00	2.482863423567715274e-03	1.277918007343873839e-03	1.502400070876667906e-03	4.218311174716531803e-04	1.983152524887194651e-03	2.650625614555344317e-03	1.363916430810092201e-03	1.989196746840842574e-03	1.429108905907400858e-03	2.167285443348206803e-03	1.334337926471097866e-03	2.821382196316058778e-03	4.546627601290611186e-03	2.439030850557616110e-03	1.482535404016051619e-03	2.189029502188862431e-03	2.910433154572602578e-03	0.000000000000000000e+00	3.505129106604660920e-03	0.000000000000000000e+00	1.336128515426848566e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.758067832820574099e-03	4.769047770003837926e-04	4.562643266155993202e-04	1.469237039183932114e-03	0.000000000000000000e+00	5.558974797461445783e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.191187740856148366e-03	nan	nan	4.991481039328954242e-04	7.616763124069133575e-04	0.000000000000000000e+00	6.096479764153950971e-04	5.850816439976504451e-04	nan	0.000000000000000000e+00	0.000000000000000000e+00	4.462692823863270014e-04	5.832167753323779522e-04	0.000000000000000000e+00	1.348636159294609683e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.273438491552915251e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.559794664493432544e-04	5.979829209893184954e-04	0.000000000000000000e+00	0.000000000000000000e+00	9.366610687107433490e-04	3.829658383953288324e-04	9.537556753013012390e-04	4.774658733440619962e-04	5.743406449448203209e-04	1.882039277026785690e-03	1.652635426713547047e-03	0.000000000000000000e+00	1.194997973526833309e-03	5.920212793424302388e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.992439425844541282e-04	0.000000000000000000e+00	6.198540901794980700e-04	6.958328647358460409e-04	0.000000000000000000e+00	7.828232813978630014e-04	9.912214998127613034e-04	0.000000000000000000e+00	7.659001262158907346e-04	8.408513424121275047e-04	6.057955904994568501e-04	0.000000000000000000e+00	0.000000000000000000e+00
7.858295065147721803e-03	1.625565351006989442e-02	2.836285142537730078e-02	5.049339693392572437e-02	4.727202419418944507e-02	8.489322041054786841e-03	5.870279639469080935e-03	5.630513107224161158e-03	6.917169300520371530e-03	9.689722683459174243e-03	3.286174742587177726e-03	3.067646473318821464e-03	2.051976689129117980e-03	1.518768781076510963e-03	3.151347436708350561e-03	4.863958949422424725e-04	1.156040619947031533e-03	2.231282304075246550e-03	8.744115226286823701e-04	9.820393299244621881e-04	1.154214148751780402e-03	1.028460006301560974e-03	1.587625381709441025e-03	1.543642593323518155e-03	2.218014262450573350e-03	1.513657567960527851e-03	5.177318081931724407e-04	4.378858689764977136e-03	3.780259561955705283e-03	3.974711409514152319e-03	1.725700184798542288e-03	2.548073122721783348e-03	1.693900536568691958e-03	2.576562859689497231e-03	1.360012927993662453e-03	2.188727607547730127e-03	1.555279705119102553e-03	1.948171527729143431e-03	8.085553887517327089e-04	0.000000000000000000e+00	1.110252962015548977e-03	1.062201186729969191e-03	0.000000000000000000e+00	8.056964872787915951e-04	0.000000000000000000e+00	7.418561356178213825e-04	1.383798301365625916e-03	0.000000000000000000e+00	nan	nan	1.162036296557155757e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.096421594466783200e-04	0.000000000000000000e+00	nan	5.614419630717593654e-04	6.581293872567957771e-04	1.038932333079931047e-03	6.788757248172924566e-04	0.000000000000000000e+00	7.849194235146595647e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.466424555522991061e-04	7.298770100658407171e-04	0.000000000000000000e+00	1.450451928386287722e-03	0.000000000000000000e+00	5.307690105641839134e-04	0.000000000000000000e+00	0.000000000000000000e+00	5.983004902355759441e-04	1.090291789989676933e-03	4.457797205382571949e-04	5.550951230781851460e-04	0.000000000000000000e+00	1.337087471143939225e-03	5.476826252117070236e-04	6.412333118787601812e-04	5.647850275456923379e-04	2.086501494159405390e-03	6.891243395593403325e-04	4.927759279015649216e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.215222753353623059e-04	0.000000000000000000e+00	1.595524235742807077e-03	4.556107994835673037e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.410315813899761482e-03	5.106417389178504558e-04	0.000000000000000000e+00
7.807377987524679111e-03	1.148187277792763437e-02	1.257007847433764917e-02	4.727202419418944507e-02	2.886435464786541935e-02	2.214008024546223682e-02	1.360856867827498276e-02	7.342165335123805765e-03	9.293291690980975961e-03	6.441554801680053448e-03	2.380643332806096912e-03	1.777865803536185507e-03	1.189230642118032895e-03	3.520832146519166372e-03	4.383300011796036066e-03	2.537032779061978820e-03	3.517434878428122615e-03	6.465739355811562800e-04	2.280457872246115236e-03	0.000000000000000000e+00	1.505090380022690777e-03	4.470358362864037659e-04	2.070256799117275743e-03	6.709678095458718140e-04	1.446140619909088744e-03	3.070360349901312194e-03	9.001601245730638879e-04	2.379172189930908819e-03	2.629036010040874342e-03	3.455337938397716902e-03	3.000407679692763518e-03	3.691862890002174571e-03	7.362797175497944871e-04	1.119942365933918006e-03	5.911503732773247706e-04	1.268485140174839803e-03	1.352052115545903646e-03	0.000000000000000000e+00	2.811607507767494105e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.308509776290761529e-03	4.955823296265327201e-04	1.400833093272791166e-03	5.625225080068730916e-04	0.000000000000000000e+00	8.019853983786342936e-04	0.000000000000000000e+00	nan	nan	1.010193618504725893e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.169135878275791140e-04	1.184108961676311623e-03	nan	1.464235901932416485e-03	0.000000000000000000e+00	4.515877929308514970e-04	5.901673871978470841e-04	6.384774146060890774e-04	6.823544109802399992e-04	4.496209622834914104e-04	0.000000000000000000e+00	1.566564156972309607e-03	0.000000000000000000e+00	1.269008722096412250e-03	7.893552466004587426e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.849119526945909125e-04	0.000000000000000000e+00	9.478239292687128505e-04	7.750598329514709608e-04	0.000000000000000000e+00	9.663123519964350247e-04	1.162370947219197419e-03	0.000000000000000000e+00	5.574436887658036372e-04	4.909848619566004697e-04	6.046198099678534547e-04	1.797230462357305792e-03	1.285155461650645077e-03	1.081456273437168695e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.960763734521591511e-04	2.507586490226735090e-03	2.492889432719209292e-03	7.750279063659158783e-04	4.254361849334292039e-04	6.130152902705665466e-04	4.439164486731645765e-04	5.502093906271917972e-04
2.944376278370174852e-03	1.998521076973451549e-03	8.022420494652413372e-03	8.489322041054786841e-03	2.214008024546223682e-02	5.455092404177445259e-02	4.191267534125139166e-02	1.753656827784860761e-02	5.772537766090239317e-03	8.222201852426815061e-03	2.872978771648991656e-03	6.704819347061140560e-04	8.969829558036877684e-04	3.319505815172179696e-03	4.959187807866267256e-03	1.275712818320285692e-03	0.000000000000000000e+00	9.753630277307406967e-04	3.440092729514594196e-03	2.575679964215292668e-03	2.270443377442767172e-03	6.743578774058425285e-04	1.041000793385536780e-03	3.036484266754275671e-03	1.454344729904334665e-03	2.646667570010435670e-03	2.715800486937080052e-03	7.178008462645546267e-04	2.974444663233049777e-03	1.489260188185712302e-03	3.394607976574213863e-03	1.113842166595441739e-03	1.110685066388611116e-03	5.068331632975915310e-03	2.675268145810792871e-03	1.913522087524807680e-03	2.039583677129343242e-03	1.916114591056891593e-03	1.060334271401500899e-03	8.945562780093007120e-04	1.455978504289688049e-03	0.000000000000000000e+00	2.990362926274916459e-03	1.056585126627387471e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.091666874090421121e-04	nan	nan	7.619434159942017112e-04	0.000000000000000000e+00	1.100216338049920519e-03	0.000000000000000000e+00	8.931199035927935232e-04	nan	1.472542668392788027e-03	0.000000000000000000e+00	1.362449095951819358e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.029338220509780659e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220562805552634723e-03	9.571559579556515509e-04	1.190750014671341584e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.960470240238237141e-04	9.128135435851442939e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.288457587837263814e-04	8.767239011938658851e-04	7.182274281291431330e-04	0.000000000000000000e+00	7.406554071770817677e-04	0.000000000000000000e+00	1.807426342479193874e-03	6.462231428354753499e-04	0.000000000000000000e+00	2.377324111644800279e-03	1.829476954952093549e-03	2.489994027155569174e-03	0.000000000000000000e+00	2.124360548464144811e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.565436887603268048e-04	9.401369476444757477e-04	0.000000000000000000e+00	0.000000000000000000e+00	9.247394871030803617e-04	6.696522510579754799e-04	8.299961807858310210e-04
2.827786357553443118e-03	5.630194977538204720e-03	3.922419582082354444e-03	5.870279639469080935e-03	1.360856867827498276e-02	4.191267534125139166e-02	4.600347251197806075e-02	2.978403761553395993e-02	1.140471717713465068e-02	5.168698865842212380e-03	2.207372810517739276e-03	4.121168195793204272e-03	6.891717431669210471e-04	2.550449363940452633e-03	3.175210933613452097e-03	9.801582305367616266e-04	2.911986769055829524e-03	7.493928771918332600e-04	2.643098943759972057e-03	9.894757973343579031e-04	1.162954405521225221e-03	2.072495986163836942e-03	3.199295267646862142e-03	3.110663573821530279e-03	1.117405059024505687e-03	1.525119700719249896e-03	3.129913913468430897e-03	3.309013112898663480e-03	3.047108383721997948e-03	5.721156869705731939e-04	3.477536009570878200e-03	8.557894468324797914e-04	8.533637772711841511e-04	2.596073815261004496e-03	1.370311590692680674e-03	2.205301690709877971e-03	1.044704680289495992e-03	2.453655007753309178e-03	2.444034460521000551e-03	1.374614546436285891e-03	1.118660323836183834e-03	1.070244677725872310e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.607901974158837507e-03	0.000000000000000000e+00	4.647590260629730417e-04	0.000000000000000000e+00	nan	nan	5.854178931692066408e-04	1.339979873426780160e-03	2.535961268768646432e-03	1.430031812665972287e-03	6.862036751463404484e-04	nan	0.000000000000000000e+00	1.989339165026660864e-03	5.233998106418928263e-04	0.000000000000000000e+00	7.400088380048900965e-04	0.000000000000000000e+00	5.211202122902372806e-04	7.740273019430824559e-04	0.000000000000000000e+00	8.530536336351902081e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.009731239410250562e-03	5.347882451599579980e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.347466127804700705e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.736062657071459434e-04	1.103659875433323379e-03	1.938267103612005288e-03	5.690618475496974629e-04	2.803068630298151051e-03	6.943427157855686484e-04	4.965074608621674202e-04	1.880146067703298337e-03	6.088501427644269891e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.180957952275310984e-03	1.632192956206506528e-03	8.038031508622680600e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.104976969502125326e-04	5.145085602699924019e-04	0.000000000000000000e+00
2.441059066287837396e-03	2.209186839762576453e-03	4.232488186851172084e-03	5.630513107224161158e-03	7.342165335123805765e-03	1.753656827784860761e-02	2.978403761553395993e-02	3.979049402068086938e-02	2.324516525181734641e-02	1.053487407072809141e-02	5.954665958717316951e-03	2.223473973105826069e-03	3.718255021709174126e-03	3.852888557534936247e-03	1.370484976025438794e-03	1.586460109064649062e-03	1.256872126235161887e-03	3.234530558141855000e-03	2.852036816062380499e-03	2.669235490845612690e-03	1.882329521438650365e-03	1.118163750100146419e-03	8.630501622276406893e-04	2.517421942111236835e-03	6.028681548823732047e-04	2.742801554732078855e-03	2.814445562531976350e-03	2.380394484815072289e-03	4.109979174930521173e-03	4.938733016073042909e-03	2.814327312233461456e-03	9.234398942673645522e-04	9.208224747005526976e-04	2.100970751346653044e-03	7.393175944773566332e-04	7.932105136507977073e-04	5.636444706568090714e-04	1.059046908939896992e-03	0.000000000000000000e+00	7.416391474081732247e-04	6.035454018437981820e-04	2.309695768503323542e-03	1.239592335106545892e-03	1.751940960539422531e-03	0.000000000000000000e+00	1.613123764764068640e-03	5.014983854684133347e-04	0.000000000000000000e+00	nan	nan	1.263390754282618005e-03	0.000000000000000000e+00	9.121432904497507555e-04	0.000000000000000000e+00	0.000000000000000000e+00	nan	1.220823458462866199e-03	7.155323680038109700e-04	1.129549488107486161e-03	7.380882306191303716e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.352144239589914245e-04	9.796056100804305476e-04	0.000000000000000000e+00	1.587075840939998050e-03	9.872009703205525660e-04	0.000000000000000000e+00	0.000000000000000000e+00	5.770634382017693050e-04	0.000000000000000000e+00	5.533541090090015203e-04	6.504851095322093830e-04	0.000000000000000000e+00	9.693225229596298112e-04	6.035113088310119136e-04	1.208510991257737014e-03	7.268550705839727953e-04	0.000000000000000000e+00	6.971625929120031087e-04	1.228092761082502215e-03	3.024652160840891023e-03	0.000000000000000000e+00	1.071513089717423444e-03	0.000000000000000000e+00	6.569799540530087134e-04	7.583713637854905352e-04	0.000000000000000000e+00	1.568908947798633782e-03	8.806091828322775003e-04	4.336720319415932577e-03	4.953498211065032828e-04	6.272186894242662899e-04	0.000000000000000000e+00	9.692825942249127863e-04	1.064136879775092219e-03	7.666627820398231848e-04	0.000000000000000000e+00	0.000000000000000000e+00
4.362003575235288803e-03	0.000000000000000000e+00	5.942485533656912018e-03	6.917169300520371530e-03	9.293291690980975961e-03	5.772537766090239317e-03	1.140471717713465068e-02	2.324516525181734641e-02	3.481819954908480647e-02	2.934499434833805556e-02	1.117260466490643984e-02	5.959791113256040704e-03	3.322132168435517480e-03	4.425971879392196114e-03	7.959125797205927194e-03	6.142271191673976533e-03	2.807429357182998630e-03	7.224852756368586393e-04	2.548196182586726522e-03	3.815791240781250208e-03	2.242395036831977898e-03	3.996162438668507920e-03	1.542210897407452841e-03	5.248201873019260263e-03	2.154567321463028533e-03	2.940717908828713919e-03	3.017531638365192684e-03	7.975500314058176984e-03	4.406548969530481655e-03	6.618880521192279168e-03	8.381680153629094548e-03	8.250615841169847958e-04	4.113615051631032936e-03	3.128574415166790121e-03	1.321109363915866190e-03	1.417412279875990277e-03	2.517984130455177931e-03	2.838665274594996245e-03	7.854264274534346118e-04	1.987886727449292550e-03	5.392469270854250915e-04	2.063633227695386898e-03	1.661299271362480208e-03	0.000000000000000000e+00	1.257131495360968264e-03	0.000000000000000000e+00	8.961428998580407831e-04	0.000000000000000000e+00	nan	nan	0.000000000000000000e+00	8.612444888528675247e-04	8.149684595955484752e-04	0.000000000000000000e+00	0.000000000000000000e+00	nan	5.453817529540892165e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.134381785200945899e-04	1.524933151708234968e-03	1.004817877712684947e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.408961330483675606e-03	9.734759630464391578e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.811859312629681206e-04	2.118207354515184992e-03	1.732112249596597575e-03	0.000000000000000000e+00	5.398813713051505564e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.868671941290018287e-03	1.097258376199158458e-03	2.026816514034844065e-03	1.338823476093344705e-03	1.914719718505854479e-03	6.042125972037357042e-04	1.173977700095203474e-03	6.775785653599393889e-04	9.222125351773390219e-04	7.008829214775455290e-04	0.000000000000000000e+00	0.000000000000000000e+00	4.425779204811644768e-04	0.000000000000000000e+00	1.392784188950873386e-03	0.000000000000000000e+00	4.753847354846577966e-04	6.849866605938187457e-04	0.000000000000000000e+00	1.844421007574218330e-03
6.424895803316544272e-03	4.920050732427892239e-03	3.917347884744541361e-03	9.689722683459174243e-03	6.441554801680053448e-03	8.222201852426815061e-03	5.168698865842212380e-03	1.053487407072809141e-02	2.934499434833805556e-02	3.814156064646077871e-02	2.845206911709817141e-02	9.453568888429747172e-03	5.420210060109961238e-03	7.577776090857789651e-03	8.879095060466246636e-03	5.139177139640967173e-03	4.071510189063607191e-03	2.619483686809072429e-03	2.309721234523160263e-03	6.917374820327414076e-03	2.540673412507108136e-03	2.716633820505214101e-03	3.494704687767676531e-03	3.397889117467409788e-03	3.905860881198831500e-03	1.332754252827833986e-03	5.014411529919146626e-03	5.783285465132933026e-03	1.331386203757528586e-02	1.549857237524286148e-02	7.597274010577313545e-03	6.730627909586047418e-03	5.965822631920789099e-03	3.970098037909191441e-03	2.993680757211487388e-03	4.496669220942970530e-03	4.564673202202883771e-03	2.144172123023090591e-03	0.000000000000000000e+00	3.003081302238076473e-03	9.775621568322307581e-04	0.000000000000000000e+00	1.505825269728100664e-03	2.837617814327892188e-03	5.697409267907218612e-04	0.000000000000000000e+00	2.436829980886488518e-03	6.104258718415561408e-04	nan	nan	5.115783282025785587e-04	1.170966366883220266e-03	7.386989940011824511e-04	6.248299655138063067e-04	1.199303721440454990e-03	nan	1.977367087083220249e-03	5.794736922957359829e-04	1.372148015463887667e-03	1.195481102916692287e-03	1.940011512898462799e-03	6.911105404281333306e-04	4.553906023486666206e-04	0.000000000000000000e+00	0.000000000000000000e+00	7.454568041979702875e-04	0.000000000000000000e+00	3.197937741966899033e-03	1.277102573922167398e-03	8.823724478167091446e-04	4.673346674120975610e-04	0.000000000000000000e+00	1.344401020972773707e-03	1.053590375668422884e-03	0.000000000000000000e+00	7.850055797920848632e-04	4.887534681990460218e-04	9.787122953470233852e-04	1.765930139639452102e-03	4.822268678207736713e-04	1.693790804903332710e-03	9.945705862775904536e-04	3.061892155281598429e-03	1.213528625912877043e-03	4.338822911491689734e-04	1.095333770189697810e-03	1.596165107672749056e-03	6.141668412990514483e-04	8.359065482471114217e-04	1.270580481764942713e-03	2.139483316746194561e-03	7.024183526334926196e-04	1.604635667931595105e-03	1.015905767761539780e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.292686441044520705e-03	1.241763288203815525e-03	0.000000000000000000e+00	0.000000000000000000e+00
